Timestamp,Temperature,Humidity,Direction,Speed,Rainfall,Pressure,PM 2.5
"1/3/2023, 0:03:56",25,6,0,0,0,0,52
"1/3/2023, 0:03:59",20,76,0,0,0,1009.2,52
"1/3/2023, 0:04:02",20,76,0,0,0,1009.2,52
"1/3/2023, 0:04:05",20,76,0,0,0,1009.3,53
"1/3/2023, 0:04:08",20,76,0,0,0,1009.3,53
"1/3/2023, 0:04:11",20,0,0,0,0,0,52
"1/3/2023, 0:04:14",20,76,0,0,0,1009.3,51
"1/3/2023, 0:04:17",25,6,0,0,0,0,50
"1/3/2023, 0:04:20",20,76,0,0,0,1009.3,51
"1/3/2023, 0:04:23",20,76,0,0,0,1009.3,52
"1/3/2023, 0:04:26",20,76,0,0,0,1009.3,53
"1/3/2023, 0:04:29",20,76,0,0,0,1009.2,54
"1/3/2023, 0:04:30",0,0,0,0,0,0,0
"1/3/2023, 0:04:32",20,0,0,0,0,0,54
"1/3/2023, 0:04:35",20,76,0,0,0,1009.3,54
"1/3/2023, 0:04:38",25,6,0,0,0,0,52
"1/3/2023, 0:04:39",0,0,0,0,0,0,0
"1/3/2023, 0:04:41",20,76,0,0,0,1009.2,53
"1/3/2023, 0:04:44",20,76,0,0,0,1009.2,52
"1/3/2023, 0:04:45",0,0,0,0,0,0,0
"1/3/2023, 0:04:47",20,76,0,0,0,1009.3,53
"1/3/2023, 0:04:48",0,0,0,0,0,0,0
"1/3/2023, 0:04:51",20,76,0,0,0,1009.2,53
"1/3/2023, 0:04:53",0,0,0,0,0,0,0
"1/3/2023, 0:04:54",20,0,0,0,0,0,52
"1/3/2023, 0:04:57",20,76,0,0,0,1009.3,52
"1/3/2023, 0:05:00",25,6,0,0,0,0,52
"1/3/2023, 0:05:03",20,76,0,0,0,1009.3,51
"1/3/2023, 0:05:06",20,76,0,0,0,1009.3,52
"1/3/2023, 0:05:09",20,76,0,0,0,1009.3,50
"1/3/2023, 0:05:12",20,76,0,0,0,1009.3,49
"1/3/2023, 0:05:15",20,0,0,0,0,0,51
"1/3/2023, 0:05:18",20,76,0,0,0,1009.2,51
"1/3/2023, 0:05:21",25,6,0,0,0,0,51
"1/3/2023, 0:05:24",20,76,0,0,0,1009.3,51
"1/3/2023, 0:05:27",20,76,0,0,0,1009.3,51
"1/3/2023, 0:05:30",20,76,0,0,0,1009.3,52
"1/3/2023, 0:05:33",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:05:36",19.44,0,0,0,0,0,51
"1/3/2023, 0:05:39",20,76,0,0,0,1009.3,51
"1/3/2023, 0:05:40",0,0,0,0,0,0,0
"1/3/2023, 0:05:44",25,6,0,0,0,0,50
"1/3/2023, 0:05:45",20,76,0,0,0,1009.3,50
"1/3/2023, 0:05:48",0,76,0,0,0,0,0
"1/3/2023, 0:05:49",20,0,0,0,0,1009.3,52
"1/3/2023, 0:05:51",20,76,0,0,0,1009.3,0
"1/3/2023, 0:05:52",0,0,0,0,0,0,53
"1/3/2023, 0:05:54",20,76,0,0,0,1009.3,53
"1/3/2023, 0:05:57",20,0,0,0,0,0,52
"1/3/2023, 0:05:58",0,0,0,0,0,0,0
"1/3/2023, 0:06:01",20,76,0,0,0,1009.3,52
"1/3/2023, 0:06:04",25,6,0,0,0,0,52
"1/3/2023, 0:06:07",20,76,0,0,0,1009.3,52
"1/3/2023, 0:06:10",20,77,0,0,0,1009.3,53
"1/3/2023, 0:06:13",20,77,0,0,0,1009.2,51
"1/3/2023, 0:06:16",19.44,76,0,0,0,1009.3,53
"1/3/2023, 0:06:19",19.44,0,0,0,0,0,53
"1/3/2023, 0:06:22",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:06:25",25,6,0,0,0,0,52
"1/3/2023, 0:06:28",20,76,0,0,0,1009.2,51
"1/3/2023, 0:06:31",20,76,0,0,0,1009.2,51
"1/3/2023, 0:06:34",20,76,0,0,0,1009.2,53
"1/3/2023, 0:06:37",20,76,0,0,0,1009.3,53
"1/3/2023, 0:06:40",20,0,0,0,0,0,52
"1/3/2023, 0:06:43",20,76,0,0,0,1009.3,51
"1/3/2023, 0:06:46",25,6,0,0,0,0,51
"1/3/2023, 0:06:49",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:06:52",20,76,0,0,0,1009.2,50
"1/3/2023, 0:06:55",20,76,0,0,0,1009.2,49
"1/3/2023, 0:06:58",19.44,76,0,0,0,0,49
"1/3/2023, 0:06:59",0,0,0,0,0,1009.3,0
"1/3/2023, 0:07:01",19.44,0,0,0,0,0,49
"1/3/2023, 0:07:04",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:07:07",25,6,0,0,0,0,51
"1/3/2023, 0:07:10",19.44,76,0,0,0,1009.3,52
"1/3/2023, 0:07:13",19.44,76,0,0,0,0,53
"1/3/2023, 0:07:14",0,0,0,0,0,1009.3,0
"1/3/2023, 0:07:16",19.44,76,0,0,0,1009.2,52
"1/3/2023, 0:07:19",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:07:22",0,0,0,0,0,0,50
"1/3/2023, 0:07:23",19.44,0,0,0,0,0,0
"1/3/2023, 0:07:25",19.44,76,0,0,0,1009.3,49
"1/3/2023, 0:07:28",25,6,0,0,0,0,50
"1/3/2023, 0:07:31",19.44,76,0,0,0,1009.3,49
"1/3/2023, 0:07:32",0,0,0,0,0,0,0
"1/3/2023, 0:07:34",0,76,0,0,0,0,51
"1/3/2023, 0:07:35",20,0,0,0,0,1009.2,0
"1/3/2023, 0:07:38",20,76,0,0,0,1009.3,52
"1/3/2023, 0:07:41",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:07:44",19.44,0,0,0,0,0,51
"1/3/2023, 0:07:47",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:07:50",25,6,0,0,0,0,53
"1/3/2023, 0:07:53",19.44,76,0,0,0,1009.2,52
"1/3/2023, 0:07:56",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:07:59",19.44,76,0,0,0,1009.3,51
"1/3/2023, 0:08:02",19.44,76,0,0,0,1009.3,52
"1/3/2023, 0:08:05",19.44,0,0,0,0,0,51
"1/3/2023, 0:08:08",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:12",25,6,0,0,0,0,50
"1/3/2023, 0:08:15",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:18",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:21",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:24",19.44,76,0,0,0,1009.3,50
"1/3/2023, 0:08:27",19.44,0,0,0,0,0,50
